Transaction_ID,Date,Product_ID,Product,Category,Unit_Price,Region,Quantity,Discount_Pct,Sales_Amount,Customer_Segment,Payment_Method
TXN-11191,2025-10-26,PROD-108,Standing Executive Desk,Furniture,750.0,Middle East & Africa,1,0.0,750.0,Small & Medium Business,Credit Card
TXN-11192,2024-02-26,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Latin America,2,0.2,560.0,Enterprise,Corporate Invoice
TXN-11193,2023-04-03,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,4,0.0,4400.0,Government,Wire Transfer
TXN-11194,2023-02-19,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,10,0.2,8800.0,Government,Corporate Invoice
TXN-11195,2023-08-23,PROD-102,AI Analytics License,Software,850.0,Europe,1,0.2,680.0,Consumer,Wire Transfer
TXN-11196,2024-06-07,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,10,0.0,15000.0,Consumer,PayPal
TXN-11197,2023-05-01,PROD-103,Pro Workstation Laptop,Hardware,1500.0,Europe,5,0.1,6750.0,Enterprise,Credit Card
TXN-11198,2025-03-09,PROD-105,Ergonomic Desk Chair,Furniture,350.0,Europe,1,0.1,315.0,Government,Corporate Invoice
TXN-11199,2025-02-08,PROD-105,Ergonomic Desk Chair,Furniture,350.0,North America,10,0.0,3500.0,Small & Medium Business,Wire Transfer
TXN-11200,2024-04-29,PROD-110,Server Rack Server X1,Hardware,3200.0,Middle East & Africa,4,0.2,10240.0,Government,Credit Card
TXN-11179,2025-12-19,PROD-109,Wireless Noise-Canceling Headset,Electronics,250.0,Latin America,3,0.05,712.5,Government,Credit Card
TXN-10866,2023-09-18,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,5,0.0,4750.0,Enterprise,Corporate Invoice
TXN-10102,2024-11-08,PROD-107,Cybersecurity Gateway,Software,1100.0,Asia-Pacific,8,0.15,7480.0,Consumer,Corporate Invoice
TXN-10440,2023-03-23,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Middle East & Africa,1,0.15,510.0,Consumer,PayPal
TXN-10059,2024-07-25,PROD-102,AI Analytics License,Software,850.0,Latin America,3,0.2,2040.0,Consumer,Credit Card
TXN-11121,2025-01-24,PROD-107,Cybersecurity Gateway,Software,1100.0,Latin America,5,0.05,5225.0,Government,Credit Card
TXN-10324,2025-02-22,PROD-106,Smart Conference Hub,Electronics,950.0,Latin America,4,0.15,3230.0,Enterprise,Wire Transfer
TXN-10975,2023-02-15,PROD-102,AI Analytics License,Software,850.0,Middle East & Africa,10,0.05,8075.0,Consumer,PayPal
TXN-10412,2024-12-19,PROD-104,Ultra-Wide Monitor 34,Hardware,600.0,Latin America,20,0.2,9600.0,Small & Medium Business,Wire Transfer
TXN-10856,2023-11-19,PROD-103,Pro Workstation Laptop,Hardware,1500.0,North America,8,0.0,12000.0,Enterprise,Wire Transfer
